TweetID,Username,Date,Retweets,Favorites,Text,Mentions,Permalink
914276466740940800,BonsPlansGolf,2017-09-30 19:51,0,0,"NIKE Gants Dura Feel V Reg RH http:// bit.ly/2fvJwSf #golf , #bonsplansgolf , #sport Alerte Bons Plans Golf",,https://twitter.com/BonsPlansGolf/status/914276466740940800
914266717550993413,campfireballer,2017-09-30 19:12,0,0,"Hey @nike #campfireball is still taking meetings with sneaker deal sponsors, so feel free to https://www. instagram.com/p/BZruOO3gpcP/",@nike,https://twitter.com/campfireballer/status/914266717550993413
914264506510876672,Nike_N_Swagg,2017-09-30 19:03,0,1,don't feel special cause a nigga post you his ass still be in other bitches messages saying he single,,https://twitter.com/Nike_N_Swagg/status/914264506510876672
914261683798908928,Skletch,2017-09-30 18:52,0,1,The new Nike swingman jerseys are ugly. They look and feel like some Walmart shit.,,https://twitter.com/Skletch/status/914261683798908928
914258388971790336,peterob85,2017-09-30 18:39,0,0,Do the Nike jerseys feel better than addidas one's??,,https://twitter.com/peterob85/status/914258388971790336
914250839191146497,Nike_shoeionare,2017-09-30 18:09,0,0,"Dude I feel so bad. I couldnt imagine my sister having 24 hours to live and no one telling me, because im not well enough to hear the news",,https://twitter.com/Nike_shoeionare/status/914250839191146497
914228620293484544,IntegranWo,2017-09-30 16:41,0,1,"These Air Max 2007 feel like straight pillows on my feet rn. Super underrated pair. Thanks for bringing them back @Nike . P.s. please point me to a volt shirt with "" Nike Air"" over the swoosh in red to match. Thanks pic.twitter.com/1h2zwJwLnK",@Nike,https://twitter.com/IntegranWo/status/914228620293484544
914216032214159360,Trump2020Yuge,2017-09-30 15:51,1,3,"@KingJames Lets tell them how we feel about you comments, Coca-Cola, Nike , Upper Deck, Samsung, Audemars Piguet and Dunkin Donuts. $$ gone. https:// twitter.com/league2734/sta tus/914210292929875968 ",@KingJames,https://twitter.com/Trump2020Yuge/status/914216032214159360
914215324911853568,WVUD1Hockey,2017-09-30 15:48,0,1,"Hi Kervie, we have ordered Nike jerseys and they will be available soon. Feel free to browse our apparel online: http:// mountaineerhockeystore.com",,https://twitter.com/WVUD1Hockey/status/914215324911853568
914215095017906176,ZakirHussain42,2017-09-30 15:47,0,0,I feel like that new nike aubamyang logo should be his next hair cut,,https://twitter.com/ZakirHussain42/status/914215095017906176
914203309052956673,vince_nlmb,2017-09-30 15:00,0,0,It feel good today nike sweatsuit fresh out da sweatshop,,https://twitter.com/vince_nlmb/status/914203309052956673
914187744171130880,leftislaw_,2017-09-30 13:58,0,2,I feel what you saying completely but if it wasnt for that Nike deal Russ equal if not more publicity than KD. Let Russ redo his shoe deal,,https://twitter.com/leftislaw_/status/914187744171130880
914172288161009666,TB1_Nike,2017-09-30 12:57,1,2,"I been striving for so long, & I still feel they don't hear me..",,https://twitter.com/TB1_Nike/status/914172288161009666
914172128320143360,DoctorSoles11,2017-09-30 12:56,0,0,One of Nike s first ever shoes with Zoom Air technology. And ya can feel it. Phew. Lawdy. https://www. instagram.com/p/BZrDNlNlL26/,,https://twitter.com/DoctorSoles11/status/914172128320143360
914165551219359749,alonsopina14,2017-09-30 12:30,0,0,"Damn, $70 @newbalance shoes feel a lot better and more comfortable than my $200 @Nike air max.. thats crazy. #conspiracy",@newbalance @Nike,https://twitter.com/alonsopina14/status/914165551219359749
914162507270508544,COOTTHAKIDD,2017-09-30 12:18,0,0,I feel like nike compression shorts ain't what they used to be or is it just me?? Junk everywhere,,https://twitter.com/COOTTHAKIDD/status/914162507270508544
914156394710028288,she_lace,2017-09-30 11:54,1,2,"BAWSE! When you're lounging on top the only time you feel ""blue"" is when you look at your #NIKE #AF1 #shelace https:// goo.gl/E1x37h pic.twitter.com/Xqn4ianfwo",,https://twitter.com/she_lace/status/914156394710028288
914149539845672966,christielittle,2017-09-30 11:26,0,0,"I'm getting for spicing up my crossfit workouts! I hate the way my Reebok Crossfit feel and switch to Nike , already! These would pop!",,https://twitter.com/christielittle/status/914149539845672966
914137202057187328,nikestore,2017-09-30 10:37,0,0,"Yes, keep an eye out right here or feel free to check with authorized Nike retailers as well. | http:// gonike.me/601784Ogl",,https://twitter.com/nikestore/status/914137202057187328
914102019866075136,jewelailai,2017-09-30 08:17,0,0,Bat mas feel ko adidas kesa nike ? ala ewan hahaha,,https://twitter.com/jewelailai/status/914102019866075136
914083194777034752,ChaseNCashe,2017-09-30 07:03,4,19,I made a fire pair of shoes on Nike ID and I know Ima feel bad buying them cuz for $150-$200 I could buy mad vinyls and sound kits.,,https://twitter.com/ChaseNCashe/status/914083194777034752
914069204025974785,nike_ebooks,2017-09-30 06:07,0,0,getting a weird feeling in my chest not sure if its psychological or real but i feel lucky to be an adapter of the same,,https://twitter.com/nike_ebooks/status/914069204025974785
914049846008471552,sadzylo,2017-09-30 04:50,0,5,i need to buy new nike shoes to play basketball in because Nike shoes feel comfortable for me,,https://twitter.com/sadzylo/status/914049846008471552
914013722233815041,Kaizer13_stav,2017-09-30 02:27,0,0,But I mean people go and buy the same shirt 20 dollars dearer because it has a Nike logo but I guess it makes people feel good and accepted,,https://twitter.com/Kaizer13_stav/status/914013722233815041
914006913112711168,Jogjacitymall,2017-09-30 02:00,0,0,Bring the sporty feel into your daily look with the new Nike Flexon Hyper frame. Get this cool https://www. instagram.com/p/BZp4FKMA2Ja/,,https://twitter.com/Jogjacitymall/status/914006913112711168
913969589284990977,DameWilson9,2017-09-29 23:31,0,0,I feel like he wasnt a good fit with MMG. I like his 2008-2009 era music with Roc Nation. Nike Boots & his early mixtapes,,https://twitter.com/DameWilson9/status/913969589284990977
913963814445617152,dmc0902,2017-09-29 23:08,0,0,I feel a change coming on #NFLdeadbeats lotsofcraftbeer#Anheuser-Busch somanyshoes#Nike #Ford #Visa #changeiscoming,,https://twitter.com/dmc0902/status/913963814445617152
913962638673035265,danielgurning,2017-09-29 23:04,0,0,Or even on par. The misuse of such techniques made me feel like looking at a knock-off Nike shoe branded 'Naiki'.,,https://twitter.com/danielgurning/status/913962638673035265
913947139645960192,Nike_N_Swagg,2017-09-29 22:02,0,0,"I still feel like if a nigga can't tell another bitch he in a relationship , than that nigga ain't ALL YOURS ,",,https://twitter.com/Nike_N_Swagg/status/913947139645960192
913934666830245889,iwasawickedone,2017-09-29 21:12,0,1,lmaaaoooooo i feel . i really only fuck with the nike collab. all the quotes tho just throw me off,,https://twitter.com/iwasawickedone/status/913934666830245889
913927192387649536,matthewbissonn8,2017-09-29 20:43,0,0,"If the people of Indonesia are being exploited in the name of profit for companies like Nike , how should ethical people feel about that?",,https://twitter.com/matthewbissonn8/status/913927192387649536
913917532251328512,sugnsook,2017-09-29 20:04,0,0,"Time for new shoes, i feel like my vans/ nike alrd so ugly",,https://twitter.com/sugnsook/status/913917532251328512
913911127741841408,juanrayramos,2017-09-29 19:39,0,14,Nike App Virtual Coach: You ran more miles than last week! How does it feel ? Me: YEAH CAUSE I DIDNT RUN LAST WEEK,,https://twitter.com/juanrayramos/status/913911127741841408
913908314022514688,livesince87,2017-09-29 19:28,0,0,I feel like Nike dropped a dime on 'em like Rico did Buns and Sincere in Belly https:// twitter.com/sneakerwatchco m/status/913406700773937152 ,,https://twitter.com/livesince87/status/913908314022514688
913907890171326464,chrisyjai,2017-09-29 19:26,0,0,Stealing Nike tech gear has made me buy my own. That's how good them joints feel,,https://twitter.com/chrisyjai/status/913907890171326464
913906135576522752,16ChapeIs,2017-09-29 19:19,0,0,"TNF x Nike , I feel like they could come up with some crazy stuff https:// twitter.com/worldstar/stat us/913882793796612096 ",,https://twitter.com/16ChapeIs/status/913906135576522752
913901442762772480,P2GOLDMASK,2017-09-29 19:00,16,57,I feel like I made the best song n the world like 4 times n the world cheated me :( Nike R.o.o.t Wild West Errday 5th gotta work right lol,,https://twitter.com/P2GOLDMASK/status/913901442762772480
913896747218472967,EJaKaBlAcKApinO,2017-09-29 18:42,0,1,who you telling lol but nike make so much cool shit you feel like you never have enough,,https://twitter.com/EJaKaBlAcKApinO/status/913896747218472967
913893178301927424,AmberShantel_,2017-09-29 18:28,0,3,"Ive been faithful as fuckkk to Nike & UA forever, but I feel like its time to explore Adidas & Puma",,https://twitter.com/AmberShantel_/status/913893178301927424
913868539764854784,smiley_angiec,2017-09-29 16:50,0,1,Ive been wearing baggy tshirts and nike shorts for so long its gonna feel weird dressing up today. Lmaooo.,,https://twitter.com/smiley_angiec/status/913868539764854784
913862332668710912,KatieBa10210454,2017-09-29 16:25,0,1,I as a VETERAN OF THE UNITED STATES ARMY feel my right to boycott Nike even though I defended Nike 's and the NFL's right to free expression,,https://twitter.com/KatieBa10210454/status/913862332668710912
913860157456732160,foreverkenj_,2017-09-29 16:16,0,0,@Nike send me coupons and i feel inclined to spend money,@Nike,https://twitter.com/foreverkenj_/status/913860157456732160
913857593558396928,2Peas_InAShad,2017-09-29 16:06,0,0,"Can you ask Nike when they dropping that Melo Thunder jersey @Losdad , I feel like you got a direct number for them",@Losdad,https://twitter.com/2Peas_InAShad/status/913857593558396928
913855850732675073,jonathannyoo,2017-09-29 15:59,0,0,I feel like Nike I just do it,,https://twitter.com/jonathannyoo/status/913855850732675073
913840314762350592,Paco_DTX,2017-09-29 14:58,0,0,Nike Jersey unveiling Desoto High School Football feel honored they asked your boy to be https://www. instagram.com/p/BZosUK4H1y4/,,https://twitter.com/Paco_DTX/status/913840314762350592
913839094727364610,KeithSweatJr,2017-09-29 14:53,0,0,These nike jerseys probably feel amazing but look kind of wack,,https://twitter.com/KeithSweatJr/status/913839094727364610
913838086555160576,lambdinj,2017-09-29 14:49,0,0,"Hey, @Nike . I feel we've been over this, but I need more black Vols gear to properly morn a loss. TIA.",@Nike,https://twitter.com/lambdinj/status/913838086555160576
913836525414215681,Nike,2017-09-29 14:43,0,1,"Only one way to find out. Plus, you've got 30 days to wear them around and see how they feel .",,https://twitter.com/Nike/status/913836525414215681
913833936513466368,DaangLeo,2017-09-29 14:32,0,0,"I feel like the ""just do it"" attitude by every artist ever is why Nike is so successful. Lol. Nah jk https:// twitter.com/thecinegogue/s tatus/913750217081552897 ",,https://twitter.com/DaangLeo/status/913833936513466368
913825989196644353,KriegerSports,2017-09-29 14:01,0,2,"Honestly, I feel like that's close to what they were last year. I don't think it's Nike .",,https://twitter.com/KriegerSports/status/913825989196644353
913823424962637824,kNICKjames,2017-09-29 13:50,0,0,Them new Nike jerseys feel pretty damn good,,https://twitter.com/kNICKjames/status/913823424962637824
913820623062700032,ThaRealZB,2017-09-29 13:39,0,0,Why does $199.99 for a @Nike @NBA jersey feel like a Ponzi scheme...,@Nike @NBA,https://twitter.com/ThaRealZB/status/913820623062700032
913817219913715712,M0re_nike,2017-09-29 13:26,0,0,I'm not where I want to be yet but I don't feel like such a failure anymore.,,https://twitter.com/M0re_nike/status/913817219913715712
913808989133197314,nike_kiddCHIP,2017-09-29 12:53,0,0,I feel like the NFL protests may do more than we think. These are some pretty powerful people especially the owners. A voice is everything,,https://twitter.com/nike_kiddCHIP/status/913808989133197314
913808727744110592,chefboimanny,2017-09-29 12:52,1,0,Still can't feel Nike jerseys in NBA,,https://twitter.com/chefboimanny/status/913808727744110592
913792586602700800,__Ap3x,2017-09-29 11:48,0,1,Imma feel unstoppable when I put on that Laker x Nike Tech jacket,,https://twitter.com/__Ap3x/status/913792586602700800
913788955182665729,JDfromWashDC,2017-09-29 11:33,0,0,I feel the same way. Been trying since they went on sale at 10:00am. Nike doesnt know why Kyrie jersey is not available.,,https://twitter.com/JDfromWashDC/status/913788955182665729
913788239223443456,RedDevils_3,2017-09-29 11:31,0,0,When I look at the @sixers new @Nike jerseys I feel like Im missing something because Im not wearing 3D glasses #StillLikeThem #ttp pic.twitter.com/inrr1cryYo,@sixers @Nike,https://twitter.com/RedDevils_3/status/913788239223443456
913778758473146369,EasyBuckets5,2017-09-29 10:53,0,0,"I also feel it hurts Nike 's jersey sales: The jersey a fan is sporting, is not an exact replica of what is being sported on the court",,https://twitter.com/EasyBuckets5/status/913778758473146369
913777802406703104,TilWeOverdoze,2017-09-29 10:49,0,0,"Just bought a bunch of Tech shit off Nike for the season, I feel better about myself",,https://twitter.com/TilWeOverdoze/status/913777802406703104
913773278585671680,Dee_Realest,2017-09-29 10:31,0,0,Lol. And the shit dont even last. Smh RT @__Wannn : Paying for Nike doesnt even feel right,@__Wannn,https://twitter.com/Dee_Realest/status/913773278585671680
913771244872503296,KendallTwiddy,2017-09-29 10:23,0,4,Hes cute but I dont know how I feel about the fact that his book bag is Nike I love u @SwainSwainy1,@SwainSwainy1,https://twitter.com/KendallTwiddy/status/913771244872503296
913770959554973696,mikey11293,2017-09-29 10:22,0,0,"So Nike officially released these NBA jerseys for sale, cavs uniforms ugly as fuck but I still feel obligated to get one.",,https://twitter.com/mikey11293/status/913770959554973696
913767413619023874,__Wannn,2017-09-29 10:08,0,0,Paying for Nike doesnt even feel right,,https://twitter.com/__Wannn/status/913767413619023874
913767188351406080,BuSh__IgBoBoY,2017-09-29 10:07,0,0,"The stress she went through just to feel good about her cheating, which didn't end as she wanted it to. That's messed up.",,https://twitter.com/BuSh__IgBoBoY/status/913767188351406080
913753762539253762,rodelaveli,2017-09-29 09:14,1,3,I feel like a little kid looking at this nike NBA stuff,,https://twitter.com/rodelaveli/status/913753762539253762
913740615938183171,_Mary_1D_,2017-09-29 08:21,0,0,I feel you ... when I wear floral clothes or my Chelsea boots even my Nike trainers I feel like we share something :p haha me being weird,,https://twitter.com/_Mary_1D_/status/913740615938183171
913733420370550784,Cam__I__Am,2017-09-29 07:53,0,2,Can y'all explain to me why you feel the need to wear adidas joggers with Nike sneakers? Y'all know Nike tech shit is dope right,,https://twitter.com/Cam__I__Am/status/913733420370550784
913727133075329024,DaiScoular,2017-09-29 07:28,0,0,"Awesome, are the Nike Swingman jerseys like ones of old or have they adopted the same cheap feel as the adidas ironed on numbers n letters?",,https://twitter.com/DaiScoular/status/913727133075329024
913726931186651136,AmericaUSA2020,2017-09-29 07:27,0,0,Thank you @Nike for standing up for our flag and our country! I feel like buying something Nike today!! https:// twitter.com/carolde/status /913555618874773504 ,@Nike,https://twitter.com/AmericaUSA2020/status/913726931186651136
913725708597448704,wee_wee757,2017-09-29 07:22,0,0,Few things in this world feel better than a brand new pair of Nike dry fit socks,,https://twitter.com/wee_wee757/status/913725708597448704
913678848461381634,SyedNabil9,2017-09-29 04:16,0,1,i just feel that in Korea nike and adidas are too overrated.,,https://twitter.com/SyedNabil9/status/913678848461381634
913672581659742208,BonsPlansGolf,2017-09-29 03:51,0,0,"NIKE Gants Dura Feel V Reg RH http:// bit.ly/2fvJwSf #golf , #bonsplansgolf , #sport Alerte Bons Plans Golf",,https://twitter.com/BonsPlansGolf/status/913672581659742208
913658510096961536,iTunes__,2017-09-29 02:55,0,0,i can feel my soul trying to leave my body but these nike elite socks wont let it happen,,https://twitter.com/iTunes__/status/913658510096961536
913646980001173505,fatimahhhabib,2017-09-29 02:09,7,2,Wallahi. You feel like everyone and everything is against you.,,https://twitter.com/fatimahhhabib/status/913646980001173505
913641916897550336,nprockchalk,2017-09-29 01:49,0,0,"Syd, check this spot out Freedom Nike dir. NP. Feel free to retweet:) https:// youtu.be/VmaI4n1vnd4",,https://twitter.com/nprockchalk/status/913641916897550336
913592964093562880,sydneyfavre,2017-09-28 22:35,1,4,i wear my nike headband everyday like it's part of my religion and i don't even feel bad about it,,https://twitter.com/sydneyfavre/status/913592964093562880
913589927165566976,reconjoe8tet68,2017-09-28 22:23,0,0,"This is Grateful MAN . Your other will feel us as well as you nike , every company who support NFL. We have list to ban your products. @NFL pic.twitter.com/s6UMt9Qazs",@NFL,https://twitter.com/reconjoe8tet68/status/913589927165566976
913574862647472128,MacchiatHoe,2017-09-28 21:23,0,0,I love the way my Nike shoe laces feel oh my god,,https://twitter.com/MacchiatHoe/status/913574862647472128
913572825159618560,totallyvoguee,2017-09-28 21:15,0,0,"Feel free to send me the Nike socks, ima be a frat boy for halloween",,https://twitter.com/totallyvoguee/status/913572825159618560
913572296136232960,Benjamin6Button,2017-09-28 21:13,1,1,"Hands feel like a pair of Nike Boots, talmbout she nice wit it. What We Doing Here ?!",,https://twitter.com/Benjamin6Button/status/913572296136232960
913569715427012610,Sbreezy_18,2017-09-28 21:02,0,1,I feel if nick had no shoes and just Nike socks he'd dust y'all,,https://twitter.com/Sbreezy_18/status/913569715427012610
913554253490393088,kylaesb,2017-09-28 20:01,0,0,ok but in all honesty anybody tryna buy these nike pros off me? i got the wrong size and dont feel like going back to exchange them,,https://twitter.com/kylaesb/status/913554253490393088
913550604890513409,RRomanoF,2017-09-28 19:46,0,2,"I feel unstoppable I just ran 12,7 km with Nike +. http:// go.nike.com/06kthsgp #nikeplus",,https://twitter.com/RRomanoF/status/913550604890513409
913544366966362112,papa_smurf34,2017-09-28 19:22,3,46,When people compliment your shoes why do they feel the need to tell you exactly what you are wearing? (Was just at Nike mans said Nice Shoes. Nike Mars Yard Tom Sachs 2.0.),,https://twitter.com/papa_smurf34/status/913544366966362112
913539699347791873,tgehring2,2017-09-28 19:03,0,2,Don't feel like getting ready to go out so about to wear Nike shorts and sweatshirt....,,https://twitter.com/tgehring2/status/913539699347791873
913526583960506368,philoaletheia,2017-09-28 18:11,0,0,"If you have the feeling, you have the right to do what you feel #selfdetermination #beyourself #doit #Nike",,https://twitter.com/philoaletheia/status/913526583960506368
913516299132817409,Siva0227,2017-09-28 17:30,0,1,I feel ashamed... I've been purchasing Addidas merchandise more than I purchase Nike,,https://twitter.com/Siva0227/status/913516299132817409
913514111551594497,ElspethOakley,2017-09-28 17:21,0,0,Women's clothing sizes are so ridiculous and make people (me) feel like absolute shit sort it out @Nike,@Nike,https://twitter.com/ElspethOakley/status/913514111551594497
913505331103387648,MaliGeezer,2017-09-28 16:46,0,3,Why isnt this a feel good video where the dad comes in and smacks him up with the new nike flip flops smh,,https://twitter.com/MaliGeezer/status/913505331103387648
913501577444458496,Neverwatchnflag,2017-09-28 16:32,0,0,Unless you drop the NFL sponsorship my entire household will never have a pair of nikes again! Most American vets feel the same! #Nike,,https://twitter.com/Neverwatchnflag/status/913501577444458496
913492519282970625,markwil147,2017-09-28 15:56,1,12,"10 over at @BrynMeadows , didn't feel like I played very good at all, new Nike clubs may be getting sold",@BrynMeadows,https://twitter.com/markwil147/status/913492519282970625
913490465638555648,Faiz_WIN,2017-09-28 15:47,0,0,"E for even keep that wey dey him front for the side na. Kai, but I feel for am sha.",,https://twitter.com/Faiz_WIN/status/913490465638555648
913486472812027904,nprockchalk,2017-09-28 15:32,0,0,""" Freedom"" Nike . Dir. NP, feel free to retweet. Thx https:// youtu.be/VmaI4n1vnd4",,https://twitter.com/nprockchalk/status/913486472812027904
913475089861087237,taiwoakeredolu,2017-09-28 14:46,0,0,Then come on over baby. I'll massage u till u cant feel anything anymore......,,https://twitter.com/taiwoakeredolu/status/913475089861087237
913469965713391616,TherezaMalan,2017-09-28 14:26,1,3,When you feel like you're in a @Nike commercial pushing the limits.... #boom #spin . I didn't know elbows sweat *maybe that's an exaggeration*,@Nike,https://twitter.com/TherezaMalan/status/913469965713391616
913457931538108417,SophiaXoXoDuran,2017-09-28 13:38,0,3,I feel like such a failure. Im wearing Adidas shoes with a Nike shirt. SHOOT ME.,,https://twitter.com/SophiaXoXoDuran/status/913457931538108417
913455164484440064,nike_banton,2017-09-28 13:27,0,0,If giroud doesnt get his 100th tonight i would feel his pain,,https://twitter.com/nike_banton/status/913455164484440064
913454020815196170,scottieO_olss,2017-09-28 13:23,0,1,"@ClayTravis saying basically ""be worried"" at any school right now. Reporting Nike schools need to feel nervous. Also said more to be fired.",@ClayTravis,https://twitter.com/scottieO_olss/status/913454020815196170
913449458154725376,brianpolar,2017-09-28 13:04,0,0,"i want this but still feel weird seeing the name ""Curry"" near a Nike swoosh... pic.twitter.com/8xedVwElFt",,https://twitter.com/brianpolar/status/913449458154725376
913448662860275712,greenbaycoach,2017-09-28 13:01,0,1,Read carefully. You can almost feel the @packers PR department sweat like they're working in a Nike slave factory. http://www. packers.com/news-and-event s/article-press-release/article-1/Statement-from-the-Green-Bay-Packers-players/d745d3ad-bfa7-4e74-9130-b3180b0171be?campaign=sf117028964_TW__sf117028964&sf117028964=1&sf117028986=1 ,@packers,https://twitter.com/greenbaycoach/status/913448662860275712
913447190600830978,QUEENPHOEBE_,2017-09-28 12:55,0,1,Im wearing adidas socks w Nike Theas and I feel like I broke a law,,https://twitter.com/QUEENPHOEBE_/status/913447190600830978
913446964468916224,cheekykmk,2017-09-28 12:55,0,0,I too agree which is why I feel some of these corporate leaders do have a left leaning agenda! Perhaps it's good we know who they are now!,,https://twitter.com/cheekykmk/status/913446964468916224
913436263251943424,justinmalik427,2017-09-28 12:12,1,0,the Nike jerseys in the NBA are tough but it gives it a college feel & idk how i feel about that yet,,https://twitter.com/justinmalik427/status/913436263251943424
913434894663143424,DinganiChris,2017-09-28 12:07,0,0,Feel like i betrayed Nike by copping that Adidas ...it killed me when i saw it,,https://twitter.com/DinganiChris/status/913434894663143424
913423811470438402,allthingsnerds,2017-09-28 11:23,5,22,"I just saved $1k a year in shoes and clothes! The anthem means something to our kids, sadly they feel the cost more than most!",,https://twitter.com/allthingsnerds/status/913423811470438402
913414429965824000,CalSwish_Nike,2017-09-28 10:45,7,37,I challenge everyone today to say or do something nice for someone you don't know. Promise it will make you feel good. #blessedandthankful,,https://twitter.com/CalSwish_Nike/status/913414429965824000
913413929271005185,polarbeargf,2017-09-28 10:43,0,2,"I bought two off-brand sports-bras and one pretty Nike , that cost like the two others put together. Bae may be judging (and I feel guilty)>>",,https://twitter.com/polarbeargf/status/913413929271005185
913395351079415808,Nike_N_Swagg,2017-09-28 09:29,0,0,I can't feel my legs,,https://twitter.com/Nike_N_Swagg/status/913395351079415808
913390333400092673,hyesunny1022,2017-09-28 09:10,0,0,#20170928#chillycold #green#sweater l feel #autumn # #####black#nike https://www. instagram.com/p/BZlfsKsA97a/,,https://twitter.com/hyesunny1022/status/913390333400092673
913371689811103744,RightWingAngel,2017-09-28 07:55,20,51,"New Balance has always supported Trump "" The Obama admin turned a deaf ear to us & frankly w/ Pres-Elect Trump we feel things are ...""",,https://twitter.com/RightWingAngel/status/913371689811103744
913268283880595457,nprockchalk,2017-09-28 01:05,0,0,"Don, here's a spot ""Freedom"" Nike . Dir. NP. Feel free to retweet. Thx https:// youtu.be/VmaI4n1vnd4",,https://twitter.com/nprockchalk/status/913268283880595457
913265239860408320,wotless_tos,2017-09-28 00:52,0,0,I feel like my sister stole some Nike gear from me Bitch losing mad weight,,https://twitter.com/wotless_tos/status/913265239860408320
913253498837401600,emikothewriter,2017-09-28 00:06,0,0,I do feel for Nike because he's forced by his parents to take on a position that he doesn't want to fill in #MagicalCircleGuruGuru but...,,https://twitter.com/emikothewriter/status/913253498837401600
913235011989594112,nike_music,2017-09-27 22:52,0,0,It feel good to see ppl I came up with being successful.,,https://twitter.com/nike_music/status/913235011989594112
913231231281717248,Liiz_Nike,2017-09-27 22:37,0,0,Yeah I feel it okay no HAHAHA,,https://twitter.com/Liiz_Nike/status/913231231281717248
913194068582309889,wiborgnow,2017-09-27 20:10,0,0,Could you DM your next reply? I don't feel like others need to know our business.,,https://twitter.com/wiborgnow/status/913194068582309889
913193163799572480,wiborgnow,2017-09-27 20:06,0,0,"No, they were purchased in a local mall. I know they won't take them back, and I feel S.O.L.",,https://twitter.com/wiborgnow/status/913193163799572480
913175903382966273,TheBSharp,2017-09-27 18:57,0,0,I ordered something from Nike at 8 am yesterday and it's already delivered. I feel like Lyndon B. Johnson,,https://twitter.com/TheBSharp/status/913175903382966273
913172252224614400,mo_malleycat,2017-09-27 18:43,0,0,bought a pair of @Nike sneaks today. burgundy youth SBs. i like them cause they don't make me feel basic or like a douchebag.,@Nike,https://twitter.com/mo_malleycat/status/913172252224614400
913157127975215104,chelsiebaugh,2017-09-27 17:43,0,0,"When I walk into Nike , I feel like Harry arriving at Hogwarts. These people know my language. @kobebryant #shoporg17 #MambaMentality pic.twitter.com/MKVhtOpJJH",@kobebryant,https://twitter.com/chelsiebaugh/status/913157127975215104
913154498339667968,Exhorterman,2017-09-27 17:32,0,1,"Educated #lebron and #lebronjames and #Cavaliers have caused so much ill will,they will feel it. What goes around comes around #Nike",,https://twitter.com/Exhorterman/status/913154498339667968
913153900915470337,KeganReneau,2017-09-27 17:30,1,6,Why do I feel like the Nike shirt was purposely worn https:// twitter.com/thegreat_nate/ status/913149134844174336 ,,https://twitter.com/KeganReneau/status/913153900915470337
913151361310711809,boneheadstudios,2017-09-27 17:20,0,0,. #BoycottNFL Tell #nike how you really feel pic.twitter.com/rUW4dy2xwC,,https://twitter.com/boneheadstudios/status/913151361310711809
913148241742405632,jorgemartinez,2017-09-27 17:08,0,0,Are the Nike Sport Loops the same material/ feel as the Apple Sport Loops? I ordered an AWS3 with the Nike Black/Pure Platinum Loop.,,https://twitter.com/jorgemartinez/status/913148241742405632
913145135915028481,CleveNole,2017-09-27 16:55,0,1,"All 3xl fits me so well, the Nike hoodies I just got I cant breathe. Why must they make me feel worse about myself?!",,https://twitter.com/CleveNole/status/913145135915028481
913144391447007233,BSnowScout,2017-09-27 16:52,0,0,"Oooh don't bullshit you, that a threat? Depends if you feel Nike helps UK/Duke then yes, if not, then no",,https://twitter.com/BSnowScout/status/913144391447007233
913142780444033024,gothedistance49,2017-09-27 16:46,0,1,Oh good so we can feel superior to BYU fans because that Nike exec got subpoenaed https:// twitter.com/darrenrovell/s tatus/913140639637831680 ,,https://twitter.com/gothedistance49/status/913142780444033024
913139358613590016,Interbrand,2017-09-27 16:32,0,2,. @Nike s @saveFaris : My goal every time we built an app was to make you feel like you were at Coachella. #BGB2017,@Nike @saveFaris,https://twitter.com/Interbrand/status/913139358613590016
913138147785093121,BillCarmody,2017-09-27 16:27,1,4,"""Bring soul to the convenience of shopping. You need to connect with people. Make it feel incredible"" says GM Digital Studio @Nike #BGB2017 pic.twitter.com/8JS06mQZlQ",@Nike,https://twitter.com/BillCarmody/status/913138147785093121
913127916266913792,jaynrobinson,2017-09-27 15:47,0,0,"With all Adidas and Nike under investigation, I feel a huge surge in Kangaroo sales coming... #ROOS #SWEETNESS pic.twitter.com/dIyOUySlY1",,https://twitter.com/jaynrobinson/status/913127916266913792
913113873183592448,CamsXMplus,2017-09-27 14:51,5,5,So now the FBI is taking computers from Nike Grassroots Basketball...if i were a Kentucky i would feel extremely worried right now.,,https://twitter.com/CamsXMplus/status/913113873183592448
913113672360316929,ReetahNova,2017-09-27 14:50,0,0,I am pretty sure when I'm running I feel like I'm in an action movie #NIKE #nikerunning pic.twitter.com/nxR1kYWozW,,https://twitter.com/ReetahNova/status/913113672360316929
913101030707093504,nike_clAIRe,2017-09-27 14:00,0,2,Pied two gingers today and feel accomplished,,https://twitter.com/nike_clAIRe/status/913101030707093504
913100858962976772,ReeveCupido,2017-09-27 13:59,0,0,I'm a Puma boi but i low key feel like copping Nike attire,,https://twitter.com/ReeveCupido/status/913100858962976772
913098359862435853,nike_the_neko,2017-09-27 13:49,0,0,I feel like Im in a cage....but then I remember that my hamster escaped his several times and Im not gonna be outdone by a rodent =_=,,https://twitter.com/nike_the_neko/status/913098359862435853
913094095249248256,RedRaiderLex,2017-09-27 13:32,0,0,U would feel some of way if Nike was involved and Adi wasnt. Tell the kids cheaters never win. Say it!,,https://twitter.com/RedRaiderLex/status/913094095249248256
913090597443002368,esethucenga,2017-09-27 13:18,0,1,i feel you but i don't think it's compromised the quality of his art at all as it would've most peolple. i thought the nike collab was dope https:// twitter.com/sussex_caxton/ status/913089294671257600 ,,https://twitter.com/esethucenga/status/913090597443002368
